sucesso,tempo,comparacoes
26,0.000002,18521
26,0.000002,18554
26,0.000002,18587
26,0.000001,18620
26,0.000001,18653
26,0.000001,18686
26,0.000003,18719
27,0.000001,18753
27,0.000001,18787
27,0.000001,18821
27,0.000001,18855
27,0.000002,18889
27,0.000002,18923
27,0.000001,18957
27,0.000002,18991
27,0.000001,19025
27,0.000002,19059
27,0.000002,19093
27,0.000002,19127
27,0.000001,19161
27,0.000002,19195
27,0.000001,19229
27,0.000001,19263
-1,0.000002,19271
-1,0.000001,19279
-1,0.000001,19287
-1,0.000002,19295
-1,0.000002,19303
-1,0.000001,19311
-1,0.000001,19319
-1,0.000002,19327
-1,0.000002,19335
-1,0.000002,19343
-1,0.000001,19351
-1,0.000001,19359
-1,0.000001,19367
-1,0.000002,19375
-1,0.000001,19383
-1,0.000001,19391
26,0.000002,19425
26,0.000002,19459
26,0.000002,19493
26,0.000001,19527
26,0.000001,19561
26,0.000002,19595
26,0.000002,19629
26,0.000001,19663
26,0.000001,19697
26,0.000002,19731
26,0.000002,19765
26,0.000001,19799
26,0.000002,19833
26,0.000001,19867
26,0.000001,19901
26,0.000002,19935
26,0.000001,19969
26,0.000002,20003
26,0.000002,20037
26,0.000001,20071
26,0.000002,20105
26,0.000002,20139
26,0.000001,20173
26,0.000001,20207
26,0.000002,20241
26,0.000001,20275
26,0.000002,20309
26,0.000001,20343
26,0.000002,20377
26,0.000001,20411
26,0.000002,20445
26,0.000002,20479
27,0.000001,20514
27,0.000002,20549
27,0.000001,20584
27,0.000002,20619
27,0.000002,20654
27,0.000001,20689
27,0.000002,20724
27,0.000001,20759
27,0.000002,20794
27,0.000001,20829
27,0.000002,20864
27,0.000001,20899
27,0.000002,20934
27,0.000001,20969
27,0.000002,21004
27,0.000001,21039
27,0.000001,21074
27,0.000002,21109
27,0.000002,21144
27,0.000002,21179
27,0.000001,21214
27,0.000002,21249
27,0.000002,21284
27,0.000001,21319
27,0.000002,21354
27,0.000002,21389
27,0.000001,21424
27,0.000001,21459
27,0.000001,21494
27,0.000001,21529
27,0.000001,21564
27,0.000002,21599
-1,0.000002,21607
-1,0.000002,21615
-1,0.000001,21623
-1,0.000002,21631
-1,0.000002,21639
-1,0.000001,21647
-1,0.000001,21655
-1,0.000002,21663
-1,0.000002,21671
-1,0.000001,21679
-1,0.000002,21687
-1,0.000002,21695
-1,0.000002,21703
-1,0.000002,21711
-1,0.000003,21719
-1,0.000001,21727
-1,0.000001,21735
-1,0.000002,21743
-1,0.000001,21751
-1,0.000001,21759
-1,0.000001,21767
-1,0.000002,21775
-1,0.000001,21783
-1,0.000001,21791
-1,0.000001,21799
-1,0.000001,21807
-1,0.000002,21815
-1,0.000001,21823
-1,0.000001,21831
-1,0.000001,21839
-1,0.000002,21847
-1,0.000001,21855
26,0.000001,21886
26,0.000001,21917
26,0.000002,21948
26,0.000001,21979
26,0.000001,22010
26,0.000001,22041
26,0.000001,22072
26,0.000002,22103
26,0.000001,22134
26,0.000001,22165
26,0.000001,22196
26,0.000002,22227
26,0.000001,22258
26,0.000001,22289
26,0.000001,22320
26,0.000002,22351
26,0.000001,22382
26,0.000001,22413
26,0.000001,22444
26,0.000001,22475
26,0.000001,22506
26,0.000002,22537
26,0.000001,22568
26,0.000001,22599
26,0.000001,22630
26,0.000001,22661
26,0.000001,22692
26,0.000001,22723
26,0.000001,22754
26,0.000002,22785
26,0.000001,22816
26,0.000001,22847
27,0.000001,22879
27,0.000001,22911
27,0.000001,22943
27,0.000001,22975
27,0.000001,23007
27,0.000002,23039
27,0.000001,23071
27,0.000001,23103
27,0.000001,23135
27,0.000001,23167
27,0.000002,23199
27,0.000001,23231
27,0.000001,23263
27,0.000001,23295
27,0.000001,23327
27,0.000001,23359
27,0.000002,23391
27,0.000002,23423
27,0.000002,23455
27,0.000002,23487
27,0.000001,23519
27,0.000001,23551
27,0.000001,23583
27,0.000001,23615
27,0.000001,23647
27,0.000002,23679
27,0.000001,23711
27,0.000001,23743
27,0.000001,23775
27,0.000002,23807
27,0.000001,23839
27,0.000002,23871
-1,0.000001,23879
-1,0.000001,23887
-1,0.000001,23895
-1,0.000001,23903
-1,0.000001,23911
-1,0.000002,23919
-1,0.000001,23927
-1,0.000001,23935
-1,0.000001,23943
-1,0.000001,23951
-1,0.000002,23959
-1,0.000001,23967
-1,0.000001,23975
-1,0.000002,23983
-1,0.000002,23991
-1,0.000002,23999
-1,0.000002,24007
-1,0.000001,24015
-1,0.000001,24023
-1,0.000002,24031
-1,0.000001,24039
-1,0.000002,24047
-1,0.000002,24055
-1,0.000002,24063
-1,0.000002,24071
-1,0.000002,24079
-1,0.000002,24087
-1,0.000001,24095
-1,0.000001,24103
-1,0.000001,24111
-1,0.000002,24119
-1,0.000001,24127
27,0.000001,24163
27,0.000001,24199
27,0.000002,24235
27,0.000002,24271
27,0.000001,24307
27,0.000001,24343
27,0.000001,24379
27,0.000002,24415
27,0.000002,24451
27,0.000001,24487
27,0.000001,24523
27,0.000002,24559
27,0.000002,24595
27,0.000001,24631
27,0.000001,24667
27,0.000002,24703
27,0.000001,24739
27,0.000001,24775
27,0.000002,24811
27,0.000002,24847
27,0.000001,24883
27,0.000001,24919
27,0.000002,24955
27,0.000002,24991
27,0.000002,25027
27,0.000001,25063
27,0.000001,25099
27,0.000002,25135
27,0.000002,25171
27,0.000002,25207
27,0.000002,25243
27,0.000001,25279
26,0.000001,25313
26,0.000003,25347
26,0.000001,25381
26,0.000001,25415
26,0.000002,25449
26,0.000001,25483
26,0.000001,25517
26,0.000001,25551
26,0.000002,25585
26,0.000001,25619
26,0.000001,25653
26,0.000001,25687
26,0.000002,25721
26,0.000001,25755
26,0.000001,25789
26,0.000001,25823
26,0.000002,25857
26,0.000001,25891
26,0.000001,25925
26,0.000001,25959
26,0.000001,25993
26,0.000001,26027
26,0.000001,26061
26,0.000001,26095
26,0.000001,26129
26,0.000001,26163
26,0.000001,26197
26,0.000001,26231
26,0.000001,26265
26,0.000002,26299
26,0.000001,26333
26,0.000001,26367
27,0.000001,26402
27,0.000002,26437
27,0.000001,26472
27,0.000001,26507
27,0.000001,26542
27,0.000001,26577
27,0.000001,26612
27,0.000001,26647
27,0.000001,26682
27,0.000001,26717
27,0.000001,26752
27,0.000001,26787
27,0.000001,26822
27,0.000002,26857
27,0.000001,26892
27,0.000001,26927
27,0.000001,26962
27,0.000002,26997
27,0.000001,27032
27,0.000001,27067
27,0.000001,27102
27,0.000002,27137
27,0.000001,27172
27,0.000001,27207
27,0.000001,27242
27,0.000002,27277
27,0.000002,27312
27,0.000001,27347
27,0.000001,27382
27,0.000001,27417
27,0.000002,27452
27,0.000001,27487
27,0.000001,27522
27,0.000001,27557
27,0.000002,27592
27,0.000001,27627
27,0.000002,27662
27,0.000001,27697
27,0.000001,27732
27,0.000001,27767
27,0.000001,27802
27,0.000001,27837
27,0.000001,27872
27,0.000001,27907
27,0.000002,27942
27,0.000001,27977
27,0.000001,28012
27,0.000001,28047
27,0.000002,28082
27,0.000002,28117
27,0.000001,28152
27,0.000001,28187
27,0.000002,28222
27,0.000001,28257
27,0.000001,28292
27,0.000001,28327
27,0.000001,28362
27,0.000001,28397
27,0.000002,28432
27,0.000001,28467
27,0.000001,28502
27,0.000001,28537
27,0.000001,28572
27,0.000001,28607
-1,0.000001,28616
-1,0.000001,28625
-1,0.000002,28634
-1,0.000001,28643
-1,0.000001,28652
-1,0.000001,28661
-1,0.000001,28670
-1,0.000001,28679
-1,0.000002,28688
-1,0.000001,28697
-1,0.000001,28706
-1,0.000001,28715
-1,0.000001,28724
-1,0.000002,28733
-1,0.000001,28742
-1,0.000001,28751
-1,0.000001,28760
-1,0.000001,28769
-1,0.000002,28778
-1,0.000001,28787
-1,0.000001,28796
-1,0.000001,28805
-1,0.000001,28814
-1,0.000002,28823
-1,0.000001,28832
-1,0.000001,28841
-1,0.000001,28850
-1,0.000001,28859
-1,0.000001,28868
-1,0.000001,28877
-1,0.000002,28886
-1,0.000001,28895
27,0.000001,28931
27,0.000001,28967
27,0.000001,29003
27,0.000001,29039
27,0.000002,29075
27,0.000002,29111
27,0.000001,29147
27,0.000001,29183
27,0.000001,29219
27,0.000001,29255
27,0.000001,29291
27,0.000002,29327
27,0.000002,29363
27,0.000001,29399
27,0.000001,29435
27,0.000001,29471
27,0.000001,29507
27,0.000001,29543
27,0.000002,29579
27,0.000001,29615
27,0.000001,29651
27,0.000001,29687
27,0.000001,29723
27,0.000002,29759
27,0.000001,29795
27,0.000001,29831
27,0.000001,29867
27,0.000001,29903
27,0.000001,29939
27,0.000002,29975
27,0.000001,30011
27,0.000001,30047
26,0.000001,30080
26,0.000001,30113
26,0.000002,30146
26,0.000001,30179
26,0.000001,30212
26,0.000001,30245
26,0.000002,30278
26,0.000001,30311
26,0.000001,30344
26,0.000001,30377
26,0.000001,30410
26,0.000001,30443
26,0.000002,30476
26,0.000002,30509
26,0.000002,30542
26,0.000002,30575
26,0.000002,30608
26,0.000002,30641
26,0.000002,30674
26,0.000002,30707
26,0.000002,30740
26,0.000002,30773
26,0.000001,30806
26,0.000001,30839
26,0.000002,30872
26,0.000002,30905
26,0.000001,30938
26,0.000001,30971
26,0.000001,31004
26,0.000001,31037
26,0.000002,31070
26,0.000002,31103
26,0.000001,31136
26,0.000001,31169
26,0.000001,31202
26,0.000002,31235
26,0.000002,31268
26,0.000001,31301
26,0.000001,31334
26,0.000002,31367
26,0.000001,31400
26,0.000002,31433
26,0.000002,31466
26,0.000001,31499
26,0.000001,31532
26,0.000001,31565
26,0.000002,31598
26,0.000002,31631
26,0.000002,31664
26,0.000002,31697
26,0.000002,31730
26,0.000002,31763
26,0.000002,31796
26,0.000001,31829
26,0.000001,31862
26,0.000001,31895
26,0.000002,31928
26,0.000002,31961
26,0.000001,31994
26,0.000001,32027
26,0.000001,32060
26,0.000002,32093
26,0.000001,32126
26,0.000001,32159
27,0.000002,32193
27,0.000001,32227
27,0.000001,32261
27,0.000001,32295
27,0.000001,32329
27,0.000002,32363
27,0.000002,32397
27,0.000002,32431
27,0.000001,32465
27,0.000001,32499
27,0.000001,32533
27,0.000002,32567
27,0.000002,32601
27,0.000002,32635
27,0.000002,32669
27,0.000002,32703
27,0.000002,32737
27,0.000002,32771
27,0.000001,32805
27,0.000002,32839
27,0.000002,32873
27,0.000002,32907
27,0.000002,32941
27,0.000001,32975
27,0.000001,33009
27,0.000002,33043
27,0.000001,33077
27,0.000002,33111
27,0.000002,33145
27,0.000002,33179
27,0.000001,33213
27,0.000001,33247
-1,0.000001,33256
-1,0.000001,33265
-1,0.000002,33274
-1,0.000001,33283
-1,0.000001,33292
-1,0.000001,33301
-1,0.000002,33310
-1,0.000001,33319
-1,0.000001,33328
-1,0.000002,33337
-1,0.000001,33346
-1,0.000001,33355
-1,0.000001,33364
-1,0.000001,33373
-1,0.000001,33382
-1,0.000001,33391
-1,0.000001,33400
-1,0.000001,33409
-1,0.000002,33418
-1,0.000001,33427
-1,0.000001,33436
-1,0.000002,33445
-1,0.000001,33454
-1,0.000001,33463
-1,0.000001,33472
-1,0.000002,33481
-1,0.000001,33490
-1,0.000001,33499
-1,0.000001,33508
-1,0.000001,33517
-1,0.000001,33526
-1,0.000002,33535
26,0.000001,33570
26,0.000001,33605
26,0.000002,33640
26,0.000001,33675
26,0.000001,33710
26,0.000001,33745
26,0.000001,33780
26,0.000002,33815
26,0.000001,33850
26,0.000001,33885
26,0.000001,33920
26,0.000002,33955
26,0.000002,33990
26,0.000001,34025
26,0.000001,34060
26,0.000001,34095
26,0.000002,34130
26,0.000001,34165
26,0.000001,34200
26,0.000001,34235
26,0.000002,34270
26,0.000001,34305
26,0.000001,34340
26,0.000001,34375
26,0.000002,34410
26,0.000001,34445
26,0.000001,34480
26,0.000001,34515
26,0.000002,34550
26,0.000001,34585
26,0.000001,34620
26,0.000001,34655
26,0.000002,34690
26,0.000001,34725
26,0.000001,34760
26,0.000001,34795
26,0.000002,34830
26,0.000001,34865
26,0.000001,34900
26,0.000001,34935
26,0.000001,34970
26,0.000001,35005
26,0.000001,35040
26,0.000001,35075
26,0.000002,35110
26,0.000001,35145
26,0.000001,35180
26,0.000001,35215
26,0.000001,35250
26,0.000001,35285
26,0.000002,35320
26,0.000001,35355
26,0.000003,35390
26,0.000002,35425
26,0.000002,35460
26,0.000002,35495
26,0.000001,35530
26,0.000001,35565
26,0.000002,35600
26,0.000002,35635
26,0.000001,35670
26,0.000001,35705
26,0.000001,35740
26,0.000002,35775
27,0.000002,35811
27,0.000001,35847
27,0.000001,35883
27,0.000002,35919
27,0.000002,35955
27,0.000004,35991
27,0.000003,36027
27,0.000001,36063
27,0.000001,36099
27,0.000001,36135
27,0.000002,36171
27,0.000001,36207
27,0.000002,36243
27,0.000001,36279
27,0.000002,36315
27,0.000002,36351
27,0.000002,36387
27,0.000002,36423
27,0.000001,36459
27,0.000002,36495
27,0.000001,36531
27,0.000002,36567
27,0.000001,36603
27,0.000001,36639
