sucesso,tempo,comparacoes
29,0.000001,61116
29,0.000001,61175
29,0.000001,61234
29,0.000001,61293
29,0.000002,61352
29,0.000001,61411
29,0.000001,61470
29,0.000001,61529
29,0.000002,61588
29,0.000001,61647
29,0.000001,61706
29,0.000001,61765
29,0.000002,61824
29,0.000001,61883
29,0.000001,61942
29,0.000001,62001
29,0.000001,62060
29,0.000002,62119
29,0.000001,62178
29,0.000001,62237
29,0.000001,62296
29,0.000002,62355
29,0.000001,62414
29,0.000001,62473
29,0.000001,62532
29,0.000002,62591
29,0.000001,62650
29,0.000001,62709
29,0.000001,62768
29,0.000001,62827
29,0.000002,62886
29,0.000001,62945
29,0.000001,63004
29,0.000001,63063
29,0.000002,63122
29,0.000001,63181
29,0.000001,63240
29,0.000001,63299
29,0.000002,63358
29,0.000001,63417
29,0.000001,63476
29,0.000001,63535
29,0.000001,63594
29,0.000001,63653
29,0.000001,63712
29,0.000001,63771
29,0.000001,63830
29,0.000002,63889
29,0.000001,63948
29,0.000001,64007
29,0.000001,64066
29,0.000002,64125
29,0.000001,64184
29,0.000001,64243
29,0.000001,64302
29,0.000002,64361
29,0.000001,64420
29,0.000001,64479
29,0.000001,64538
29,0.000002,64597
29,0.000001,64656
29,0.000001,64715
29,0.000001,64774
29,0.000001,64833
29,0.000002,64892
29,0.000001,64951
29,0.000001,65010
29,0.000001,65069
29,0.000002,65128
29,0.000001,65187
29,0.000001,65246
29,0.000001,65305
29,0.000002,65364
29,0.000001,65423
29,0.000001,65482
29,0.000001,65541
29,0.000001,65600
29,0.000001,65659
29,0.000001,65718
29,0.000001,65777
29,0.000001,65836
29,0.000002,65895
29,0.000001,65954
29,0.000001,66013
29,0.000001,66072
29,0.000002,66131
29,0.000001,66190
29,0.000001,66249
29,0.000001,66308
29,0.000002,66367
29,0.000001,66426
29,0.000001,66485
29,0.000001,66544
29,0.000002,66603
29,0.000002,66662
29,0.000001,66721
29,0.000001,66780
29,0.000002,66839
29,0.000002,66898
29,0.000002,66957
29,0.000003,67016
29,0.000001,67075
29,0.000002,67134
29,0.000001,67193
29,0.000001,67252
29,0.000001,67311
29,0.000002,67370
29,0.000001,67429
29,0.000001,67488
29,0.000001,67547
29,0.000001,67606
29,0.000002,67665
29,0.000001,67724
29,0.000001,67783
29,0.000001,67842
29,0.000002,67901
29,0.000001,67960
29,0.000001,68019
29,0.000001,68078
29,0.000002,68137
29,0.000001,68196
29,0.000001,68255
29,0.000001,68314
29,0.000002,68373
29,0.000002,68432
29,0.000001,68491
29,0.000001,68550
29,0.000001,68609
29,0.000002,68668
29,0.000001,68727
29,0.000001,68786
29,0.000001,68845
29,0.000002,68904
29,0.000001,68963
29,0.000001,69022
29,0.000001,69081
29,0.000001,69140
29,0.000002,69199
29,0.000001,69258
29,0.000001,69317
29,0.000001,69376
29,0.000002,69435
29,0.000001,69494
29,0.000001,69553
29,0.000001,69612
29,0.000001,69671
29,0.000002,69730
29,0.000001,69789
29,0.000001,69848
29,0.000001,69907
29,0.000002,69966
29,0.000001,70025
29,0.000001,70084
29,0.000001,70143
29,0.000002,70202
29,0.000001,70261
29,0.000001,70320
29,0.000001,70379
29,0.000001,70438
29,0.000002,70497
29,0.000001,70556
29,0.000001,70615
29,0.000001,70674
29,0.000002,70733
29,0.000001,70792
29,0.000001,70851
29,0.000001,70910
29,0.000002,70969
29,0.000002,71028
29,0.000002,71087
29,0.000002,71146
29,0.000001,71205
29,0.000001,71264
29,0.000002,71323
29,0.000001,71382
29,0.000001,71441
29,0.000001,71500
29,0.000002,71559
29,0.000002,71618
29,0.000002,71677
29,0.000001,71736
29,0.000002,71795
29,0.000001,71854
29,0.000002,71913
29,0.000001,71972
29,0.000001,72031
29,0.000002,72090
29,0.000002,72149
29,0.000001,72208
29,0.000001,72267
29,0.000001,72326
29,0.000002,72385
29,0.000001,72444
29,0.000002,72503
29,0.000002,72562
29,0.000001,72621
29,0.000002,72680
29,0.000002,72739
29,0.000002,72798
29,0.000002,72857
29,0.000002,72916
29,0.000002,72975
29,0.000002,73034
29,0.000002,73093
29,0.000002,73152
29,0.000002,73211
29,0.000001,73270
29,0.000002,73329
29,0.000002,73388
29,0.000002,73447
29,0.000001,73506
29,0.000002,73565
29,0.000002,73624
29,0.000001,73683
29,0.000001,73742
29,0.000001,73801
29,0.000002,73860
29,0.000002,73919
29,0.000002,73978
29,0.000001,74037
29,0.000001,74096
29,0.000001,74155
29,0.000001,74214
29,0.000002,74273
29,0.000002,74332
29,0.000002,74391
29,0.000002,74450
29,0.000002,74509
29,0.000001,74568
29,0.000002,74627
29,0.000001,74686
29,0.000002,74745
29,0.000001,74804
29,0.000002,74863
29,0.000002,74922
29,0.000001,74981
29,0.000002,75040
29,0.000001,75099
29,0.000001,75158
29,0.000002,75217
29,0.000002,75276
29,0.000002,75335
29,0.000002,75394
29,0.000001,75453
29,0.000002,75512
29,0.000002,75571
29,0.000001,75630
29,0.000002,75689
29,0.000002,75748
29,0.000002,75807
29,0.000001,75866
29,0.000002,75925
29,0.000002,75984
29,0.000001,76043
29,0.000001,76102
29,0.000002,76161
29,0.000002,76220
29,0.000001,76279
29,0.000002,76338
29,0.000002,76397
29,0.000002,76456
29,0.000002,76515
29,0.000002,76574
29,0.000002,76633
29,0.000001,76692
29,0.000002,76751
29,0.000002,76810
29,0.000001,76869
29,0.000002,76928
29,0.000002,76987
29,0.000002,77046
29,0.000002,77105
29,0.000002,77164
29,0.000002,77223
29,0.000002,77282
29,0.000002,77341
29,0.000002,77400
29,0.000002,77459
29,0.000001,77518
29,0.000001,77577
29,0.000001,77636
29,0.000001,77695
29,0.000001,77754
29,0.000002,77813
29,0.000002,77872
29,0.000002,77931
29,0.000001,77990
29,0.000001,78049
29,0.000001,78108
29,0.000002,78167
29,0.000002,78226
29,0.000001,78285
29,0.000002,78344
29,0.000001,78403
29,0.000001,78462
29,0.000002,78521
29,0.000001,78580
29,0.000013,78639
29,0.000002,78698
29,0.000002,78757
29,0.000001,78816
29,0.000001,78875
29,0.000002,78934
29,0.000002,78993
29,0.000002,79052
29,0.000002,79111
29,0.000002,79170
29,0.000002,79229
29,0.000001,79288
29,0.000001,79347
29,0.000001,79406
29,0.000002,79465
29,0.000001,79524
29,0.000001,79583
29,0.000001,79642
29,0.000001,79701
29,0.000002,79760
29,0.000002,79819
29,0.000001,79878
29,0.000001,79937
29,0.000001,79996
29,0.000001,80055
29,0.000001,80114
29,0.000002,80173
29,0.000001,80232
29,0.000002,80291
29,0.000001,80350
29,0.000001,80409
29,0.000002,80468
29,0.000001,80527
29,0.000002,80586
29,0.000002,80645
29,0.000001,80704
29,0.000002,80763
29,0.000002,80822
29,0.000002,80881
29,0.000002,80940
29,0.000001,80999
29,0.000002,81058
